issue_id,total_steps,reopens,backward_indicators,compliance_score,is_compliant
1000371.0,1,0,0,1.0,True
1001016.0,5,0,2,0.9,True
1001109.0,4,0,1,0.95,True
1001288.0,1,0,0,1.0,True
1000209.0,1,0,0,1.0,True
1001081.0,5,0,1,0.95,True
1000213.0,7,0,3,0.85,True
1001064.0,4,0,1,0.95,True
1000972.0,4,0,2,0.9,True
1001082.0,4,0,1,0.95,True
1001017.0,2,0,0,1.0,True
1001134.0,4,0,1,0.95,True
1000914.0,5,0,1,0.95,True
1001013.0,5,0,1,0.95,True
1000907.0,6,0,2,0.9,True
43764.0,3,0,1,0.95,True
1000493.0,2,0,0,1.0,True
1000600.0,6,0,2,0.9,True
1000483.0,5,0,2,0.9,True
1001518.0,5,0,2,0.9,True
1000538.0,2,0,0,1.0,True
1000973.0,4,0,1,0.95,True
1000563.0,5,0,2,0.9,True
1000908.0,5,0,1,0.95,True
1000597.0,4,0,1,0.95,True
1000525.0,5,0,1,0.95,True
1000627.0,4,0,1,0.95,True
1000915.0,2,0,0,1.0,True
1000637.0,2,0,0,1.0,True
1002859.0,3,0,1,0.95,True
1000909.0,6,0,3,0.85,True
1001969.0,5,0,2,0.9,True
1000481.0,5,0,1,0.95,True
1000496.0,4,0,1,0.95,True
1000601.0,2,0,0,1.0,True
1000974.0,3,0,0,1.0,True
1000919.0,6,0,1,0.95,True
1000353.0,4,0,1,0.95,True
1000486.0,3,0,0,1.0,True
44075.0,4,0,0,1.0,True
1000504.0,6,0,2,0.9,True
1000281.0,6,0,3,0.85,True
1000487.0,3,0,0,1.0,True
1000498.0,5,0,1,0.95,True
1000604.0,1,0,0,1.0,True
1000475.0,6,1,1,0.85,True
1000910.0,5,0,2,0.9,True
1000508.0,4,0,2,0.9,True
1000499.0,4,0,1,0.95,True
1000605.0,3,0,1,0.95,True
40878.0,11,0,6,0.7,False
1000479.0,3,0,0,1.0,True
1000606.0,5,0,1,0.95,True
43697.0,2,0,0,1.0,True
1000478.0,3,0,0,1.0,True
38526.0,1,0,0,1.0,True
1000916.0,6,0,2,0.9,True
1000911.0,2,0,1,0.95,True
1000511.0,9,0,5,0.75,False
1000480.0,5,0,1,0.95,True
1000598.0,6,0,2,0.9,True
1000449.0,4,0,1,0.95,True
1000639.0,2,0,0,1.0,True
1000512.0,4,0,1,0.95,True
1000602.0,2,0,0,1.0,True
1000318.0,3,0,1,0.95,True
1000383.0,4,0,2,0.9,True
1000539.0,4,0,1,0.95,True
1000460.0,6,0,1,0.95,True
1000574.0,5,0,2,0.9,True
1000917.0,2,0,0,1.0,True
1001565.0,4,0,1,0.95,True
1000975.0,3,0,1,0.95,True
1002861.0,2,0,0,1.0,True
1001132.0,4,0,0,1.0,True
1000782.0,4,0,1,0.95,True
1001640.0,5,0,2,0.9,True
1000544.0,4,0,1,0.95,True
1000552.0,7,0,3,0.85,True
13959.0,1,0,0,1.0,True
1000614.0,5,0,1,0.95,True
1000115.0,3,0,0,1.0,True
1000452.0,4,0,1,0.95,True
1000144.0,2,0,0,1.0,True
1000484.0,6,0,2,0.9,True
1000266.0,7,0,3,0.85,True
1001577.0,3,0,0,1.0,True
1001143.0,3,0,0,1.0,True
1000541.0,5,1,1,0.85,True
1000477.0,6,1,1,0.85,True
1001083.0,4,0,1,0.95,True
1001015.0,3,0,0,1.0,True
1000579.0,2,0,0,1.0,True
1000459.0,5,0,2,0.9,True
1001142.0,2,0,0,1.0,True
1000599.0,5,1,0,0.9,True
1000558.0,4,0,1,0.95,True
1001085.0,8,0,3,0.85,True
1000586.0,7,0,2,0.9,True
1000626.0,2,0,0,1.0,True
38302.0,1,0,0,1.0,True
38305.0,1,0,0,1.0,True
13960.0,1,0,0,1.0,True
1000399.0,5,0,1,0.95,True
1000531.0,2,0,0,1.0,True
1000244.0,5,0,2,0.9,True
1001086.0,5,0,1,0.95,True
1000543.0,2,0,0,1.0,True
1000545.0,7,1,1,0.85,True
1000547.0,4,0,0,1.0,True
1000546.0,4,0,1,0.95,True
43859.0,8,1,2,0.8,False
1000549.0,5,0,2,0.9,True
1001234.0,5,0,1,0.95,True
1000608.0,5,0,1,0.95,True
38303.0,2,0,1,0.95,True
38304.0,2,0,1,0.95,True
1000277.0,1,0,0,1.0,True
1000518.0,2,0,0,1.0,True
1000580.0,2,0,0,1.0,True
1001087.0,5,0,1,0.95,True
1001084.0,4,0,1,0.95,True
1000548.0,7,1,1,0.85,True
1000367.0,4,0,2,0.9,True
13963.0,1,0,0,1.0,True
43941.0,9,0,5,0.75,False
1001970.0,1,0,0,1.0,True
1000662.0,2,0,0,1.0,True
1000873.0,4,0,0,1.0,True
1000581.0,3,0,0,1.0,True
1000611.0,4,0,2,0.9,True
1000462.0,3,0,1,0.95,True
1000613.0,5,0,1,0.95,True
1000760.0,2,0,0,1.0,True
1000282.0,4,0,1,0.95,True
13964.0,1,0,0,1.0,True
13980.0,1,0,0,1.0,True
41934.0,5,0,3,0.85,True
1000612.0,10,0,4,0.8,False
1000554.0,4,0,1,0.95,True
1001916.0,4,0,1,0.95,True
1000519.0,8,1,2,0.8,False
1001971.0,4,0,1,0.95,True
1001035.0,1,0,0,1.0,True
1000550.0,4,0,1,0.95,True
1001521.0,5,0,1,0.95,True
1001100.0,5,0,1,0.95,True
1000588.0,4,0,1,0.95,True
1000520.0,5,0,1,0.95,True
1000616.0,3,0,1,0.95,True
1000199.0,3,0,0,1.0,True
13981.0,1,0,0,1.0,True
14007.0,1,0,0,1.0,True
1000618.0,1,0,0,1.0,True
1000686.0,4,0,0,1.0,True
1000981.0,1,0,0,1.0,True
1000590.0,3,0,0,1.0,True
1000562.0,4,0,1,0.95,True
1000615.0,2,0,0,1.0,True
1000977.0,3,0,1,0.95,True
1000630.0,5,0,2,0.9,True
1000617.0,1,0,0,1.0,True
1000979.0,2,0,0,1.0,True
44852.0,6,0,1,0.95,True
1000835.0,4,0,1,0.95,True
1000980.0,5,0,1,0.95,True
1000922.0,5,0,1,0.95,True
41520.0,4,0,0,1.0,True
1000567.0,5,0,0,1.0,True
1001579.0,1,0,0,1.0,True
1000591.0,4,0,1,0.95,True
1000620.0,9,0,5,0.75,False
1000622.0,2,0,0,1.0,True
37170.0,6,0,2,0.9,True
1001519.0,2,0,0,1.0,True
1000587.0,4,0,1,0.95,True
1000592.0,2,0,0,1.0,True
1000924.0,2,0,0,1.0,True
1000653.0,6,0,2,0.9,True
1000921.0,5,0,1,0.95,True
1000583.0,7,0,1,0.95,True
1000923.0,5,0,2,0.9,True
1000669.0,4,0,1,0.95,True
1000595.0,4,0,1,0.95,True
1000624.0,2,0,0,1.0,True
1000649.0,4,0,1,0.95,True
1000893.0,1,0,0,1.0,True
1000578.0,6,0,2,0.9,True
1001580.0,1,0,0,1.0,True
1000290.0,5,0,1,0.95,True
1000959.0,3,0,0,1.0,True
1000957.0,4,0,1,0.95,True
1000628.0,4,0,2,0.9,True
1000593.0,7,1,1,0.85,True
1000676.0,4,0,2,0.9,True
1000670.0,2,0,0,1.0,True
1000892.0,2,0,0,1.0,True
1000920.0,2,0,0,1.0,True
1000823.0,8,0,4,0.8,False
1000960.0,6,0,1,0.95,True
1001439.0,3,0,0,1.0,True
1000370.0,6,0,2,0.9,True
1001517.0,2,0,0,1.0,True
1000206.0,4,0,1,0.95,True
1000646.0,3,0,1,0.95,True
1001036.0,1,0,0,1.0,True
1001245.0,2,0,0,1.0,True
1000610.0,6,1,1,0.85,True
1000702.0,7,1,2,0.8,False
1001581.0,5,0,2,0.9,True
1000641.0,1,0,0,1.0,True
1000654.0,3,0,1,0.95,True
1000609.0,4,0,1,0.95,True
1000133.0,3,0,0,1.0,True
1000677.0,4,0,1,0.95,True
1000707.0,1,0,0,1.0,True
1001417.0,4,0,1,0.95,True
1000536.0,4,0,0,1.0,True
1000509.0,3,0,0,1.0,True
1001583.0,2,0,0,1.0,True
1001582.0,2,0,0,1.0,True
1000983.0,4,0,1,0.95,True
1000647.0,4,0,1,0.95,True
1000642.0,4,0,1,0.95,True
1000443.0,4,0,1,0.95,True
1000650.0,3,0,1,0.95,True
1001145.0,4,0,1,0.95,True
1000927.0,3,0,1,0.95,True
1000925.0,6,0,2,0.9,True
1000856.0,6,0,2,0.9,True
1000625.0,3,0,0,1.0,True
1000703.0,4,0,1,0.95,True
1001038.0,1,0,0,1.0,True
44828.0,4,0,0,1.0,True
1000663.0,7,0,2,0.9,True
1000928.0,3,0,0,1.0,True
1000648.0,11,0,5,0.75,False
1001584.0,4,0,1,0.95,True
1000651.0,4,0,1,0.95,True
1003065.0,5,0,1,0.95,True
1000656.0,3,0,1,0.95,True
1000961.0,5,0,0,1.0,True
1000684.0,5,0,2,0.9,True
1000621.0,3,0,0,1.0,True
1000683.0,6,0,2,0.9,True
1000678.0,3,0,1,0.95,True
1000672.0,5,0,1,0.95,True
1000516.0,5,0,1,0.95,True
1000691.0,6,0,3,0.85,True
1000773.0,2,0,0,1.0,True
1001042.0,4,0,1,0.95,True
1000585.0,6,0,2,0.9,True
1001585.0,4,0,1,0.95,True
1000681.0,4,0,0,1.0,True
1001586.0,1,0,0,1.0,True
1001587.0,2,0,0,1.0,True
1000468.0,3,0,0,1.0,True
1001589.0,5,0,1,0.95,True
1000400.0,5,0,2,0.9,True
1000652.0,4,0,1,0.95,True
1000680.0,4,0,1,0.95,True
1000418.0,1,0,0,1.0,True
1000664.0,4,0,1,0.95,True
1000659.0,5,0,2,0.9,True
1000675.0,5,0,2,0.9,True
1000679.0,5,0,1,0.95,True
1000350.0,6,0,1,0.95,True
1001952.0,4,0,1,0.95,True
1001972.0,3,0,1,0.95,True
1001021.0,5,0,2,0.9,True
1000352.0,8,1,3,0.75,False
44114.0,11,1,4,0.7,False
43756.0,6,0,3,0.85,True
1000817.0,4,0,1,0.95,True
1001588.0,3,0,0,1.0,True
1000690.0,5,0,1,0.95,True
1000693.0,5,1,1,0.85,True
42683.0,2,0,0,1.0,True
1001039.0,3,0,1,0.95,True
1000674.0,4,0,1,0.95,True
1000505.0,1,0,0,1.0,True
1000929.0,5,0,1,0.95,True
1000824.0,4,0,1,0.95,True
1000687.0,4,0,1,0.95,True
1000657.0,8,0,3,0.85,True
41479.0,7,1,3,0.75,False
1000289.0,6,0,1,0.95,True
1000742.0,3,0,1,0.95,True
1000569.0,7,0,1,0.95,True
1001028.0,2,0,0,1.0,True
1000926.0,6,0,2,0.9,True
1002462.0,3,0,0,1.0,True
1000272.0,4,0,1,0.95,True
1002394.0,3,0,0,1.0,True
1002240.0,9,0,5,0.75,False
1000689.0,4,0,1,0.95,True
1000694.0,4,0,1,0.95,True
1000697.0,5,0,1,0.95,True
1000682.0,6,0,2,0.9,True
1000757.0,5,0,0,1.0,True
15417.0,1,0,0,1.0,True
1000557.0,3,0,0,1.0,True
1001812.0,4,0,1,0.95,True
1000756.0,5,0,1,0.95,True
1000696.0,1,0,0,1.0,True
1001831.0,5,0,1,0.95,True
1001935.0,4,0,1,0.95,True
1001047.0,3,0,0,1.0,True
1001045.0,4,0,1,0.95,True
1001046.0,5,0,1,0.95,True
1000542.0,5,0,2,0.9,True
16597.0,1,0,0,1.0,True
1000283.0,7,0,3,0.85,True
16595.0,1,0,0,1.0,True
1001822.0,3,0,0,1.0,True
1000704.0,4,0,1,0.95,True
1001832.0,4,0,1,0.95,True
1001043.0,4,0,1,0.95,True
1001034.0,3,0,1,0.95,True
16593.0,1,0,0,1.0,True
16596.0,1,0,0,1.0,True
1000673.0,3,0,0,1.0,True
1000712.0,3,0,0,1.0,True
1000711.0,4,0,1,0.95,True
1000084.0,9,0,4,0.8,False
39735.0,36,0,31,0.0,False
1000931.0,5,0,2,0.9,True
1001020.0,2,0,0,1.0,True
1000658.0,6,0,3,0.85,True
1001023.0,2,0,0,1.0,True
1000706.0,2,0,0,1.0,True
1000705.0,10,0,4,0.8,False
1000745.0,5,1,1,0.85,True
1000688.0,6,0,3,0.85,True
1001111.0,5,0,1,0.95,True
1000984.0,4,0,1,0.95,True
1001024.0,11,0,5,0.75,False
1000766.0,4,0,1,0.95,True
1001048.0,5,0,2,0.9,True
1000785.0,5,0,1,0.95,True
1000751.0,3,0,0,1.0,True
43769.0,11,0,6,0.7,False
1000264.0,6,0,1,0.95,True
1000714.0,2,0,0,1.0,True
1001614.0,4,0,1,0.95,True
1000204.0,1,0,0,1.0,True
1000777.0,7,1,1,0.85,True
1000386.0,7,0,3,0.85,True
1000733.0,3,0,1,0.95,True
40746.0,4,0,1,0.95,True
1000739.0,4,0,1,0.95,True
1000737.0,4,0,2,0.9,True
1000744.0,3,0,0,1.0,True
1000778.0,4,0,0,1.0,True
1001025.0,2,0,0,1.0,True
1001240.0,2,0,0,1.0,True
1000763.0,4,0,1,0.95,True
1001833.0,5,0,1,0.95,True
1000796.0,1,0,0,1.0,True
44841.0,4,0,1,0.95,True
1000786.0,2,0,0,1.0,True
1000774.0,2,0,0,1.0,True
1000780.0,4,0,1,0.95,True
1000804.0,3,0,1,0.95,True
1002002.0,5,0,1,0.95,True
1000802.0,1,0,0,1.0,True
1001146.0,2,0,0,1.0,True
1001113.0,4,0,0,1.0,True
1000787.0,8,0,3,0.85,True
1000794.0,7,0,1,0.95,True
1000805.0,8,0,5,0.75,False
1000752.0,1,0,0,1.0,True
1002396.0,1,0,0,1.0,True
1000584.0,3,0,1,0.95,True
1000797.0,7,0,3,0.85,True
1000556.0,4,0,0,1.0,True
1000781.0,3,0,1,0.95,True
1001026.0,3,0,1,0.95,True
1001114.0,3,0,0,1.0,True
1000759.0,3,0,0,1.0,True
1000749.0,2,0,0,1.0,True
1000758.0,2,0,0,1.0,True
1001526.0,2,0,0,1.0,True
1000810.0,3,0,0,1.0,True
1000732.0,6,0,3,0.85,True
1000208.0,13,1,5,0.65,False
1000811.0,7,0,3,0.85,True
1000771.0,5,0,1,0.95,True
1000764.0,7,1,1,0.85,True
1000941.0,4,0,1,0.95,True
1000768.0,5,0,2,0.9,True
1000767.0,8,2,3,0.6499999999999999,False
1000761.0,2,0,0,1.0,True
1000779.0,4,0,1,0.95,True
1001525.0,2,0,0,1.0,True
1000793.0,4,0,1,0.95,True
1001523.0,2,0,0,1.0,True
1000301.0,1,0,0,1.0,True
1000814.0,4,0,1,0.95,True
1000905.0,4,0,2,0.9,True
1000791.0,2,0,0,1.0,True
1001939.0,3,0,0,1.0,True
1000932.0,3,0,0,1.0,True
1001522.0,4,0,0,1.0,True
1002003.0,2,0,0,1.0,True
1000813.0,2,0,1,0.95,True
1001527.0,2,0,0,1.0,True
1000812.0,1,0,0,1.0,True
1000938.0,4,0,1,0.95,True
1000943.0,7,0,3,0.85,True
1000939.0,2,0,0,1.0,True
1000935.0,1,0,0,1.0,True
1001528.0,2,0,0,1.0,True
1003066.0,6,0,2,0.9,True
1000825.0,3,0,0,1.0,True
44340.0,8,0,3,0.85,True
1000815.0,3,0,0,1.0,True
1000944.0,3,0,1,0.95,True
1000821.0,2,0,0,1.0,True
1003104.0,1,0,0,1.0,True
1000837.0,4,0,1,0.95,True
1000985.0,5,0,2,0.9,True
1001524.0,4,0,1,0.95,True
1000838.0,2,0,0,1.0,True
1000713.0,5,0,2,0.9,True
1000936.0,4,0,0,1.0,True
43733.0,8,1,1,0.85,True
40711.0,4,0,0,1.0,True
1001695.0,5,0,1,0.95,True
1002553.0,7,0,3,0.85,True
1002397.0,2,0,0,1.0,True
1000829.0,2,0,0,1.0,True
1000671.0,11,0,7,0.6499999999999999,False
1000842.0,3,0,0,1.0,True
1000841.0,4,0,2,0.9,True
1000964.0,3,0,1,0.95,True
39233.0,4,0,0,1.0,True
1002311.0,2,0,0,1.0,True
1000645.0,5,0,2,0.9,True
1000966.0,5,0,1,0.95,True
1001027.0,5,0,1,0.95,True
1000844.0,8,0,4,0.8,False
1001246.0,3,0,0,1.0,True
1000942.0,7,2,3,0.6499999999999999,False
1001310.0,4,0,1,0.95,True
1001836.0,2,0,0,1.0,True
1000450.0,7,0,1,0.95,True
1000849.0,4,0,1,0.95,True
1002987.0,3,0,0,1.0,True
1000851.0,2,0,0,1.0,True
1001358.0,6,0,1,0.95,True
1000734.0,2,0,0,1.0,True
1002277.0,7,1,2,0.8,False
1000852.0,3,0,0,1.0,True
1001808.0,4,0,1,0.95,True
1000257.0,4,0,0,1.0,True
1000845.0,5,0,2,0.9,True
1001755.0,1,0,0,1.0,True
1000861.0,4,0,1,0.95,True
1001531.0,3,1,0,0.9,True
43730.0,10,0,4,0.8,False
1000800.0,4,0,2,0.9,True
1000874.0,4,0,1,0.95,True
1000533.0,6,1,1,0.85,True
44479.0,4,0,1,0.95,True
1000859.0,3,0,1,0.95,True
1000818.0,2,0,0,1.0,True
1000881.0,3,0,0,1.0,True
1001743.0,4,0,1,0.95,True
1001290.0,4,0,1,0.95,True
1001315.0,2,0,0,1.0,True
1000968.0,5,0,2,0.9,True
1001292.0,2,0,0,1.0,True
1001239.0,2,0,0,1.0,True
1001291.0,5,0,1,0.95,True
1000862.0,5,0,2,0.9,True
1000882.0,2,0,1,0.95,True
1000245.0,3,0,0,1.0,True
1000863.0,5,0,2,0.9,True
1000776.0,4,0,1,0.95,True
1000865.0,5,0,2,0.9,True
1001049.0,5,0,1,0.95,True
1001147.0,2,0,0,1.0,True
1001248.0,3,0,1,0.95,True
1000385.0,7,0,3,0.85,True
43826.0,5,0,2,0.9,True
1000885.0,4,0,1,0.95,True
1000879.0,4,0,1,0.95,True
1001756.0,5,0,2,0.9,True
1000969.0,3,0,1,0.95,True
1001846.0,3,0,0,1.0,True
1000880.0,1,0,0,1.0,True
1000877.0,3,0,1,0.95,True
1001665.0,6,0,1,0.95,True
1001591.0,4,0,1,0.95,True
1003394.0,1,0,0,1.0,True
1000884.0,5,0,2,0.9,True
1000883.0,7,0,3,0.85,True
1001590.0,3,0,1,0.95,True
1002398.0,3,0,0,1.0,True
1001532.0,2,0,0,1.0,True
1003106.0,4,0,1,0.95,True
1003107.0,3,0,1,0.95,True
1001150.0,3,0,0,1.0,True
1000947.0,2,0,0,1.0,True
1001151.0,3,0,0,1.0,True
1001014.0,6,0,2,0.9,True
1001287.0,2,0,0,1.0,True
1001295.0,5,0,1,0.95,True
1001029.0,5,0,1,0.95,True
1000918.0,5,0,1,0.95,True
1000306.0,6,1,1,0.85,True
1001152.0,2,0,0,1.0,True
1001313.0,5,0,2,0.9,True
1001314.0,4,0,1,0.95,True
1001312.0,2,0,0,1.0,True
1001148.0,3,0,1,0.95,True
1001123.0,2,0,0,1.0,True
1001116.0,5,0,1,0.95,True
1003069.0,2,0,0,1.0,True
1000607.0,5,0,2,0.9,True
1000976.0,3,0,0,1.0,True
1000553.0,4,0,1,0.95,True
1001805.0,4,0,1,0.95,True
1001593.0,5,1,1,0.85,True
1001535.0,4,0,0,1.0,True
1001153.0,1,0,0,1.0,True
1001297.0,5,0,2,0.9,True
1001249.0,3,0,0,1.0,True
1001051.0,8,0,4,0.8,False
1000258.0,4,0,1,0.95,True
44672.0,3,0,0,1.0,True
1003108.0,4,0,2,0.9,True
1000178.0,5,0,2,0.9,True
1001125.0,3,0,1,0.95,True
1001052.0,3,0,0,1.0,True
44890.0,2,0,0,1.0,True
1001121.0,8,1,1,0.85,True
1001118.0,4,0,1,0.95,True
1001099.0,4,0,1,0.95,True
1001120.0,4,0,1,0.95,True
1001090.0,6,0,3,0.85,True
1001669.0,3,0,0,1.0,True
1001592.0,4,0,1,0.95,True
1001054.0,4,0,1,0.95,True
1001667.0,4,0,1,0.95,True
1000052.0,11,0,6,0.7,False
1001057.0,7,0,2,0.9,True
1001056.0,3,0,1,0.95,True
1001060.0,5,0,1,0.95,True
1001061.0,2,0,0,1.0,True
1001055.0,4,0,1,0.95,True
1001058.0,3,0,0,1.0,True
1001119.0,4,0,0,1.0,True
1001252.0,5,0,1,0.95,True
1001666.0,4,0,1,0.95,True
1000954.0,5,1,1,0.85,True
1001059.0,3,0,1,0.95,True
1001536.0,2,0,0,1.0,True
1001499.0,4,0,0,1.0,True
1001300.0,6,0,3,0.85,True
1001124.0,5,0,1,0.95,True
1001251.0,4,0,1,0.95,True
1001250.0,5,0,1,0.95,True
1001253.0,3,0,1,0.95,True
1001397.0,1,0,0,1.0,True
1001323.0,3,0,1,0.95,True
1001296.0,2,0,0,1.0,True
1001244.0,4,0,1,0.95,True
1001668.0,5,0,1,0.95,True
1001110.0,5,0,1,0.95,True
1001537.0,5,0,2,0.9,True
1001117.0,4,0,2,0.9,True
1001672.0,2,0,0,1.0,True
1001670.0,2,0,0,1.0,True
1001154.0,1,0,0,1.0,True
1001127.0,3,0,1,0.95,True
1001671.0,4,0,1,0.95,True
1001126.0,6,0,2,0.9,True
1001804.0,4,0,1,0.95,True
1001595.0,3,0,1,0.95,True
1001164.0,4,0,1,0.95,True
1002399.0,3,0,0,1.0,True
1001494.0,2,0,0,1.0,True
1002278.0,5,0,1,0.95,True
1001170.0,4,0,1,0.95,True
1002324.0,7,0,3,0.85,True
1001596.0,2,0,0,1.0,True
1001597.0,2,0,0,1.0,True
36427.0,7,0,2,0.9,True
1001420.0,3,0,0,1.0,True
1001298.0,2,0,0,1.0,True
1001673.0,3,0,1,0.95,True
1001676.0,6,0,3,0.85,True
1001977.0,2,0,0,1.0,True
1001674.0,2,0,0,1.0,True
1001258.0,2,0,0,1.0,True
1001598.0,6,1,1,0.85,True
1002325.0,5,0,2,0.9,True
1001600.0,5,0,1,0.95,True
1001950.0,1,0,0,1.0,True
1001247.0,4,0,1,0.95,True
1001097.0,4,0,0,1.0,True
1001254.0,4,0,1,0.95,True
1000850.0,7,0,4,0.8,False
1001206.0,5,0,1,0.95,True
1001264.0,9,0,5,0.75,False
1001140.0,3,0,0,1.0,True
1001212.0,3,0,0,1.0,True
43949.0,6,0,0,1.0,True
1003070.0,3,0,0,1.0,True
1000447.0,2,0,0,1.0,True
1001601.0,6,1,1,0.85,True
1001213.0,5,0,1,0.95,True
1001183.0,4,0,2,0.9,True
42114.0,6,0,3,0.85,True
1001209.0,5,0,1,0.95,True
1001208.0,2,0,0,1.0,True
1001232.0,3,0,1,0.95,True
1001080.0,6,0,1,0.95,True
1001847.0,2,0,0,1.0,True
1001210.0,7,1,1,0.85,True
1000501.0,1,0,0,1.0,True
1001324.0,5,0,1,0.95,True
1001156.0,2,0,0,1.0,True
1001207.0,2,0,0,1.0,True
1003072.0,3,0,1,0.95,True
1003071.0,4,0,1,0.95,True
1001211.0,13,1,6,0.6,False
1000995.0,4,1,0,0.9,True
1001757.0,2,0,0,1.0,True
1001602.0,3,0,1,0.95,True
1001067.0,6,0,1,0.95,True
1001255.0,2,0,0,1.0,True
1003402.0,2,0,1,0.95,True
1003268.0,5,0,1,0.95,True
1001540.0,2,0,0,1.0,True
1001762.0,5,1,1,0.85,True
1001217.0,8,1,2,0.8,False
1001763.0,3,0,1,0.95,True
1001675.0,8,1,3,0.75,False
1001215.0,6,0,2,0.9,True
1001218.0,4,0,1,0.95,True
1001257.0,1,0,0,1.0,True
1001069.0,3,0,0,1.0,True
1001224.0,2,0,1,0.95,True
1001223.0,8,0,2,0.9,True
1002315.0,2,0,0,1.0,True
1001222.0,4,0,1,0.95,True
1001205.0,5,0,2,0.9,True
1001421.0,4,0,1,0.95,True
1001226.0,2,0,0,1.0,True
1001216.0,5,0,1,0.95,True
1001221.0,4,0,1,0.95,True
1001225.0,4,0,1,0.95,True
1001233.0,2,0,0,1.0,True
1000898.0,8,0,4,0.8,False
1001220.0,3,0,1,0.95,True
1001256.0,2,0,0,1.0,True
1001735.0,8,0,3,0.85,True
1001550.0,5,0,1,0.95,True
1001679.0,3,0,0,1.0,True
1001678.0,2,0,0,1.0,True
1001697.0,3,0,1,0.95,True
1001182.0,4,0,2,0.9,True
1001677.0,2,0,0,1.0,True
1001009.0,4,0,2,0.9,True
1001764.0,4,0,1,0.95,True
1001759.0,4,0,1,0.95,True
1001760.0,4,0,1,0.95,True
1001266.0,2,0,0,1.0,True
43097.0,6,0,2,0.9,True
1001169.0,4,0,0,1.0,True
43671.0,3,0,0,1.0,True
1001541.0,6,0,2,0.9,True
1002369.0,1,0,0,1.0,True
1001112.0,2,0,0,1.0,True
1002327.0,2,0,0,1.0,True
1001551.0,4,0,0,1.0,True
1001502.0,1,0,0,1.0,True
1001544.0,3,0,1,0.95,True
1001547.0,5,0,1,0.95,True
1001553.0,2,0,0,1.0,True
1001549.0,9,1,3,0.75,False
1001656.0,3,0,0,1.0,True
1001754.0,2,0,0,1.0,True
1001681.0,2,0,0,1.0,True
1001543.0,3,0,1,0.95,True
1001552.0,5,0,1,0.95,True
1000623.0,2,0,0,1.0,True
1001559.0,5,0,0,1.0,True
1002866.0,3,0,0,1.0,True
1000019.0,4,0,0,1.0,True
1001554.0,5,0,1,0.95,True
1001548.0,4,0,1,0.95,True
1002464.0,2,0,0,1.0,True
1001683.0,1,0,0,1.0,True
1001682.0,1,0,0,1.0,True
1001623.0,8,0,4,0.8,False
1001545.0,1,0,0,1.0,True
1001691.0,4,0,2,0.9,True
1001354.0,1,0,0,1.0,True
1003033.0,2,0,0,1.0,True
1001131.0,5,0,1,0.95,True
1001539.0,3,0,1,0.95,True
1001560.0,4,0,1,0.95,True
1001557.0,2,0,0,1.0,True
1001561.0,2,0,0,1.0,True
1001546.0,1,0,0,1.0,True
1001558.0,3,0,0,1.0,True
1001765.0,1,0,0,1.0,True
1001431.0,2,0,0,1.0,True
1001696.0,3,0,0,1.0,True
1001761.0,4,0,1,0.95,True
1001317.0,1,0,0,1.0,True
1001690.0,2,0,0,1.0,True
1001327.0,4,0,1,0.95,True
1000741.0,7,0,3,0.85,True
1001293.0,2,0,0,1.0,True
43357.0,13,0,8,0.6,False
1001019.0,5,0,1,0.95,True
1001701.0,3,0,0,1.0,True
1001699.0,2,0,0,1.0,True
1002243.0,2,0,0,1.0,True
1001562.0,4,0,1,0.95,True
1001538.0,4,0,1,0.95,True
1001783.0,5,0,3,0.85,True
1001325.0,2,0,0,1.0,True
1001849.0,6,1,1,0.85,True
1000342.0,2,0,0,1.0,True
1003008.0,7,2,2,0.7,False
1001702.0,2,0,0,1.0,True
1003026.0,4,0,1,0.95,True
1002281.0,3,0,1,0.95,True
1001766.0,3,0,0,1.0,True
1001664.0,4,0,1,0.95,True
1000912.0,4,0,1,0.95,True
1001395.0,8,0,4,0.8,False
1001331.0,2,0,0,1.0,True
1001394.0,2,0,0,1.0,True
1001171.0,6,1,1,0.85,True
1001661.0,1,0,0,1.0,True
1001263.0,5,0,1,0.95,True
1001004.0,5,0,1,0.95,True
1001311.0,1,0,0,1.0,True
1001500.0,5,0,1,0.95,True
1001606.0,3,0,1,0.95,True
1001339.0,4,0,1,0.95,True
1001481.0,3,0,0,1.0,True
1002284.0,10,0,4,0.8,False
1001400.0,5,0,1,0.95,True
1001237.0,6,0,1,0.95,True
1002282.0,1,0,0,1.0,True
1001326.0,5,0,1,0.95,True
1001563.0,2,0,0,1.0,True
1001158.0,7,0,3,0.85,True
1001399.0,3,0,0,1.0,True
1001603.0,2,0,0,1.0,True
1001610.0,4,0,2,0.9,True
1001604.0,8,0,4,0.8,False
1001605.0,6,1,1,0.85,True
1001360.0,5,0,2,0.9,True
1002119.0,4,0,2,0.9,True
1001564.0,4,0,1,0.95,True
1002867.0,2,0,0,1.0,True
1001981.0,4,0,1,0.95,True
1001262.0,6,0,2,0.9,True
1000967.0,7,0,3,0.85,True
1001259.0,5,0,2,0.9,True
1001692.0,4,0,1,0.95,True
1001607.0,5,0,1,0.95,True
1001704.0,2,0,0,1.0,True
1001401.0,3,0,1,0.95,True
1001379.0,4,0,1,0.95,True
1001381.0,2,0,0,1.0,True
32077.0,24,1,17,0.04999999999999993,False
1001404.0,4,0,1,0.95,True
